date,tavg,tmax,tmin
2001-03-17,46.0,50.0,42.0
2001-03-18,51.0,55.0,47.0
2001-03-19,45.0,49.0,41.0
2001-03-20,50.5,60.0,41.0
2001-03-21,44.0,52.0,36.0
2001-03-22,44.5,52.0,37.0
2001-03-23,46.5,55.0,38.0
2001-03-24,50.0,58.0,42.0
2001-03-25,53.5,58.0,49.0
2001-03-26,47.0,54.0,40.0
2001-03-27,44.5,48.0,41.0
2001-03-28,46.0,50.0,42.0
2001-03-29,43.0,46.0,40.0
2001-03-30,46.5,55.0,38.0
2001-03-31,49.5,54.0,45.0
2001-04-01,45.5,51.0,40.0
2001-04-02,45.0,54.0,36.0
2001-04-03,46.0,56.0,36.0
2001-04-04,50.5,59.0,42.0
2001-04-05,46.5,52.0,41.0
2001-04-06,43.5,49.0,38.0
2001-04-07,46.0,53.0,39.0
2001-04-08,46.5,55.0,38.0
2001-04-09,49.0,56.0,42.0
2001-04-10,47.0,52.0,42.0
2001-04-11,49.0,60.0,38.0
2001-04-12,47.0,52.0,42.0
2001-04-13,49.0,55.0,43.0
2001-04-14,48.0,54.0,42.0
2001-04-15,52.0,65.0,39.0
2001-04-16,60.0,66.0,54.0
2001-04-17,55.5,61.0,50.0
2001-04-18,55.0,63.0,47.0
2001-04-19,54.5,63.0,46.0
2001-04-20,54.0,65.0,43.0
2001-04-21,56.5,68.0,45.0
2001-04-22,52.0,55.0,49.0
2001-04-23,52.0,56.0,48.0
2001-04-24,56.5,59.0,54.0
2001-04-25,64.5,74.0,55.0
2001-04-26,51.0,70.66666666666667,51.0
2001-04-27,56.0,67.33333333333333,56.0
2001-04-28,58.5,64.0,53.0
2001-04-29,50.0,62.5,50.0
2001-04-30,54.0,61.0,54.0
2001-05-01,50.0,59.5,50.0
2001-05-02,51.0,58.0,44.0
2001-05-03,50.5,55.0,46.0
2001-05-04,50.5,54.0,47.0
2001-05-05,50.5,56.0,45.0
2001-05-06,51.0,59.0,43.0
2001-05-07,56.0,63.0,49.0
2001-05-08,53.0,57.0,49.0
2001-05-09,50.0,59.0,41.0
2001-05-10,54.0,62.0,46.0
2001-05-11,56.5,63.0,50.0
2001-05-12,58.0,67.0,49.0
2001-05-13,57.0,62.0,52.0
2001-05-14,53.5,57.0,50.0
2001-05-15,53.0,57.0,49.0
2001-05-16,53.5,60.0,47.0
2001-05-17,50.5,55.0,46.0
2001-05-18,54.5,59.0,50.0
2001-05-19,55.5,62.0,49.0
2001-05-20,53.0,62.0,44.0
2001-05-21,59.0,67.0,51.0
2001-05-22,62.5,73.0,52.0
2001-05-23,65.0,74.0,56.0
2001-05-24,62.0,68.0,56.0
2001-05-25,61.0,70.0,52.0
2001-05-26,60.5,70.0,51.0
2001-05-27,60.0,65.0,55.0
2001-05-28,53.0,57.0,49.0
2001-05-29,62.0,62.0,50.0
2001-05-30,55.0,59.0,51.0
2001-05-31,60.5,70.0,51.0
2001-06-01,57.0,60.0,54.0
2001-06-02,53.0,57.0,49.0
2001-06-03,56.0,62.0,50.0
2001-06-04,56.5,62.0,51.0
2001-06-05,57.0,61.0,53.0
2001-06-06,57.5,62.0,53.0
2001-06-07,59.5,68.0,51.0
2001-06-08,61.0,70.0,52.0
2001-06-09,60.0,65.0,55.0
2001-06-10,53.5,57.0,50.0
2001-06-11,52.0,56.0,48.0
2001-06-12,56.0,63.0,49.0
2001-06-13,58.5,65.0,52.0
2001-06-14,61.0,68.0,54.0
2001-06-15,59.0,64.0,54.0
2001-06-16,59.0,66.0,52.0
2001-06-17,59.5,67.0,52.0
2001-06-18,61.0,68.0,54.0
2001-06-19,63.5,73.0,54.0
2001-06-20,66.5,74.0,59.0
2001-06-21,68.0,77.0,59.0
2001-06-22,63.5,68.0,59.0
2001-06-23,61.0,66.0,56.0
2001-06-24,59.5,66.0,53.0
2001-06-25,60.0,67.0,53.0
2001-06-26,61.5,71.0,52.0
2001-06-27,62.5,66.0,59.0
2001-06-28,61.5,67.0,56.0
2001-06-29,60.0,69.0,51.0
2001-06-30,63.0,72.0,54.0
2001-07-01,63.5,69.0,58.0
2001-07-02,65.5,74.0,57.0
2001-07-03,68.5,78.0,59.0
2001-07-04,68.0,76.0,60.0
2001-07-05,63.0,69.0,57.0
2001-07-06,63.5,71.0,56.0
2001-07-07,63.5,69.0,58.0
2001-07-08,67.0,74.0,60.0
2001-07-09,67.5,78.0,57.0
2001-07-10,68.5,78.0,59.0
2001-07-11,66.5,73.0,60.0
2001-07-12,65.5,73.0,58.0
2001-07-13,65.0,71.0,59.0
2001-07-14,63.5,71.0,56.0
2001-07-15,58.5,63.0,54.0
2001-07-16,59.0,62.0,56.0
2001-07-17,61.0,65.0,57.0
2001-07-18,61.0,64.0,58.0
2001-07-19,63.5,69.0,58.0
2001-07-20,65.0,74.0,56.0
2001-07-21,62.5,66.0,59.0
2001-07-22,65.0,70.0,60.0
2001-07-23,67.0,74.0,60.0
2001-07-24,67.5,74.0,61.0
2001-07-25,63.0,72.0,54.0
2001-07-26,64.0,72.0,56.0
2001-07-27,62.0,67.0,57.0
2001-07-28,61.5,66.0,57.0
2001-07-29,61.0,66.0,56.0
2001-07-30,61.0,69.0,53.0
2001-07-31,62.5,67.0,58.0
2001-08-01,63.0,67.0,59.0
2001-08-02,61.5,63.0,60.0
2001-08-03,64.0,68.0,60.0
2001-08-04,61.5,65.0,58.0
2001-08-05,61.5,65.0,58.0
2001-08-06,64.5,70.0,59.0
2001-08-07,64.0,71.0,57.0
2001-08-08,64.0,72.0,56.0
2001-08-09,69.0,80.0,58.0
2001-08-10,69.5,81.0,58.0
2001-08-11,68.5,78.0,59.0
2001-08-12,68.0,77.0,59.0
2001-08-13,68.5,77.0,60.0
2001-08-14,67.5,75.0,60.0
2001-08-15,68.5,76.0,61.0
2001-08-16,65.5,70.0,61.0
2001-08-17,64.0,70.0,58.0
2001-08-18,64.5,71.0,58.0
2001-08-19,63.5,70.0,57.0
2001-08-20,63.5,70.0,57.0
2001-08-21,60.0,62.0,58.0
2001-08-22,60.5,63.0,58.0
2001-08-23,59.0,61.0,57.0
2001-08-24,63.0,69.0,57.0
2001-08-25,61.5,68.0,55.0
2001-08-26,64.5,74.0,55.0
2001-08-27,65.5,73.0,58.0
2001-08-28,65.0,69.0,61.0
2001-08-29,64.5,71.0,58.0
2001-08-30,65.5,73.0,58.0
2001-08-31,65.5,72.0,59.0
2001-09-01,63.5,70.0,57.0
2001-09-02,60.5,67.0,54.0
2001-09-03,61.5,68.0,55.0
2001-09-04,62.0,69.0,55.0
2001-09-05,60.0,66.0,54.0
2001-09-06,58.0,62.0,54.0
2001-09-07,59.5,66.0,53.0
2001-09-08,58.5,66.0,51.0
2001-09-09,58.0,65.0,51.0
2001-09-10,60.0,68.0,52.0
2001-09-11,60.0,68.0,52.0
2001-09-12,63.5,71.0,56.0
2001-09-13,62.0,69.0,55.0
2001-09-14,64.0,72.0,56.0
2001-09-15,63.0,71.0,55.0
2001-09-16,60.0,65.0,55.0
2001-09-17,57.0,59.0,55.0
2001-09-18,59.0,62.0,56.0
2001-09-19,60.0,65.0,55.0
2001-09-20,58.5,64.0,53.0
2001-09-21,56.0,58.0,54.0
2001-09-22,63.5,70.0,57.0
2001-09-23,61.5,69.0,54.0
2001-09-24,64.0,72.0,56.0
2001-09-25,59.0,61.0,57.0
2001-09-26,56.0,61.0,51.0
2001-09-27,54.5,59.0,50.0
2001-09-28,53.5,58.0,49.0
2001-09-29,58.5,62.0,55.0
2001-09-30,56.5,62.0,51.0
2001-10-01,56.5,62.0,51.0
2001-10-02,55.5,61.0,50.0
2001-10-03,54.0,59.0,49.0
2001-10-04,57.0,69.0,45.0
2001-10-05,54.5,64.0,45.0
2001-10-06,56.5,63.0,50.0
2001-10-07,52.5,55.0,50.0
2001-10-08,53.0,58.0,48.0
2001-10-09,52.0,58.0,46.0
2001-10-10,50.0,52.0,48.0
2001-10-11,49.0,55.0,43.0
2001-10-12,49.5,53.0,46.0
2001-10-13,49.5,53.0,46.0
2001-10-14,50.5,55.0,46.0
2001-10-15,49.5,56.0,43.0
2001-10-16,54.0,58.0,50.0
2001-10-17,48.5,55.0,42.0
2001-10-18,48.0,49.0,47.0
2001-10-19,52.0,58.0,46.0
2001-10-20,48.5,54.0,43.0
2001-10-21,47.0,49.0,45.0
2001-10-22,51.0,54.0,48.0
2001-10-23,50.0,55.0,45.0
2001-10-24,45.5,47.0,44.0
2001-10-25,47.5,50.0,45.0
2001-10-26,51.5,54.0,49.0
2001-10-27,45.5,49.0,42.0
2001-10-28,46.5,51.0,42.0
2001-10-29,45.5,51.0,40.0
2001-10-30,47.0,51.0,43.0
2001-10-31,52.0,56.0,48.0
2001-11-01,50.0,51.0,49.0
2001-11-02,47.5,52.0,43.0
2001-11-03,48.0,52.0,44.0
2001-11-04,48.0,52.0,44.0
2001-11-05,42.5,47.0,38.0
2001-11-06,45.5,49.0,42.0
2001-11-07,49.5,54.0,45.0
2001-11-08,47.0,50.0,44.0
2001-11-09,50.0,55.0,45.0
2001-11-10,47.0,54.0,40.0
2001-11-11,51.0,54.0,48.0
2001-11-12,54.0,56.0,52.0
2001-11-13,53.0,56.0,50.0
2001-11-14,52.5,54.0,51.0
2001-11-15,57.5,63.0,52.0
2001-11-16,48.0,54.0,42.0
2001-11-17,43.5,49.0,38.0
2001-11-18,42.5,49.0,36.0
2001-11-19,51.0,58.0,44.0
2001-11-20,54.5,59.0,50.0
2001-11-21,49.5,51.0,48.0
2001-11-22,48.0,50.0,46.0
2001-11-23,47.5,50.0,45.0
2001-11-24,43.0,46.0,40.0
2001-11-25,42.0,46.0,38.0
2001-11-26,44.5,47.0,42.0
2001-11-27,42.0,44.0,40.0
2001-11-28,42.0,44.0,40.0
2001-11-29,42.5,46.0,39.0
2001-11-30,42.0,46.0,38.0
2001-12-01,46.5,51.0,42.0
2001-12-02,41.0,45.0,37.0
2001-12-03,38.0,43.0,33.0
2001-12-04,37.5,41.0,34.0
2001-12-05,39.0,41.0,37.0
2001-12-06,41.5,45.0,38.0
2001-12-07,42.0,45.0,39.0
2001-12-08,43.0,45.25,43.0
2001-12-20,32.0,45.5,32.0
2001-12-21,31.0,45.75,31.0
2001-12-22,39.5,46.0,33.0
2001-12-23,40.5,45.0,36.0
2001-12-24,38.5,44.0,33.0
2001-12-25,36.0,41.0,31.0
2001-12-26,37.0,44.0,30.0
2001-12-27,41.0,45.0,37.0
2001-12-28,43.5,47.0,40.0
2001-12-29,41.5,46.0,37.0
2001-12-30,39.0,43.0,35.0
2001-12-31,40.5,44.0,37.0
2002-01-01,43.5,48.0,39.0
2002-01-02,50.0,55.0,45.0
2002-01-03,48.0,50.0,46.0
2002-01-04,45.5,47.0,44.0
2002-01-05,46.5,50.0,43.0
2002-01-06,51.0,54.0,48.0
2002-01-07,53.0,57.0,49.0
2002-01-08,50.0,54.0,46.0
2002-01-09,45.0,47.0,43.0
2002-01-10,44.5,47.0,42.0
2002-01-11,46.5,50.0,43.0
2002-01-12,48.0,52.0,44.0
2002-01-13,41.0,45.0,37.0
2002-01-14,38.5,44.0,33.0
2002-01-15,37.0,42.0,32.0
2002-01-16,37.0,40.0,34.0
2002-01-17,35.0,39.0,31.0
2002-01-18,38.0,39.0,37.0
2002-01-19,39.0,42.0,36.0
2002-01-20,40.5,46.0,35.0
2002-01-21,40.0,43.0,37.0
2002-01-22,37.0,40.0,34.0
2002-01-23,36.0,39.0,33.0
2002-01-24,43.5,49.0,38.0
2002-01-25,38.0,41.0,35.0
2002-01-26,36.0,39.0,33.0
2002-01-27,34.5,37.0,32.0
2002-01-28,30.5,35.0,26.0
2002-01-29,32.5,35.0,30.0
2002-01-30,35.5,39.0,32.0
2002-01-31,39.0,40.0,38.0
2002-02-01,40.5,43.0,38.0
2002-02-02,44.5,48.0,41.0
2002-02-03,45.0,50.0,40.0
2002-02-04,43.5,47.0,40.0
2002-02-05,45.5,50.0,41.0
2002-02-06,42.5,45.0,40.0
2002-02-07,43.0,45.0,41.0
2002-02-08,41.5,46.0,37.0
2002-02-09,44.5,47.0,42.0
2002-02-10,44.0,49.0,39.0
2002-02-11,39.0,44.0,34.0
2002-02-12,37.5,44.0,31.0
2002-02-13,41.0,46.0,36.0
2002-02-14,40.5,45.0,36.0
2002-02-15,41.0,49.0,33.0
2002-02-16,40.5,44.0,37.0
2002-02-17,43.5,45.0,42.0
2002-02-18,45.5,49.0,42.0
2002-02-19,47.5,52.0,43.0
2002-02-20,43.5,49.0,38.0
2002-02-21,45.5,50.0,41.0
2002-02-22,46.5,50.0,43.0
2002-02-23,42.5,45.0,40.0
2002-02-24,37.5,42.0,33.0
2002-02-25,34.5,41.0,28.0
2002-02-26,40.0,46.0,34.0
2002-02-27,39.5,44.0,35.0
2002-02-28,39.0,47.0,31.0
2002-03-01,39.0,46.0,32.0
2002-03-02,41.0,49.0,33.0
2002-03-03,39.5,46.0,33.0
2002-03-04,42.0,47.0,37.0
2002-03-05,40.5,46.0,35.0
2002-03-06,34.0,38.0,30.0
2002-03-07,30.0,33.0,27.0
2002-03-08,31.0,35.0,27.0
2002-03-09,40.0,48.0,32.0
2002-03-10,42.0,46.0,38.0
2002-03-11,50.0,56.0,44.0
2002-03-12,44.0,46.0,42.0
2002-03-13,43.5,46.0,41.0
2002-03-14,42.5,45.0,40.0
2002-03-15,38.5,41.0,36.0
2002-03-16,37.5,41.0,34.0
2002-03-17,35.0,40.0,30.0
2002-03-18,34.5,37.0,32.0
2002-03-19,37.0,41.0,33.0
2002-03-20,34.5,38.0,31.0
2002-03-21,37.5,43.0,32.0
2002-03-22,43.0,49.0,37.0
2002-03-23,46.5,53.0,40.0
2002-03-24,46.0,54.0,38.0
2002-03-25,50.0,58.0,42.0
2002-03-26,49.0,53.0,45.0
2002-03-27,43.0,47.0,39.0
2002-03-28,46.0,52.0,40.0
2002-03-29,44.0,46.0,42.0
2002-03-30,46.0,51.0,41.0
2002-03-31,47.0,49.0,45.0
2002-04-01,45.0,52.0,38.0
2002-04-02,43.0,51.0,35.0
2002-04-03,48.0,58.0,38.0
2002-04-04,48.5,57.0,40.0
2002-04-05,49.5,53.0,46.0
2002-04-06,49.5,53.0,46.0
2002-04-07,48.0,53.0,43.0
2002-04-08,49.0,56.0,42.0
2002-04-09,47.5,49.0,46.0
2002-04-10,50.5,54.0,47.0
2002-04-11,49.0,51.0,47.0
2002-04-12,51.0,54.0,48.0
2002-04-13,53.5,58.0,49.0
2002-04-14,46.0,54.0,38.0
2002-04-15,45.0,51.0,39.0
2002-04-16,43.0,46.0,40.0
2002-04-17,46.5,52.0,41.0
2002-04-18,49.0,58.0,40.0
2002-04-19,49.5,56.0,43.0
2002-04-20,52.0,58.0,46.0
2002-04-21,52.5,56.0,49.0
2002-04-22,49.0,53.0,45.0
2002-04-23,45.0,54.0,36.0
2002-04-24,46.0,53.0,39.0
2002-04-25,47.5,56.0,39.0
2002-04-26,46.5,49.0,44.0
2002-04-27,50.5,60.0,41.0
2002-04-28,53.5,62.0,45.0
2002-04-29,53.5,63.0,44.0
2002-04-30,55.0,64.0,46.0
2002-05-01,54.5,58.0,51.0
2002-05-02,51.0,56.0,46.0
2002-05-03,49.5,57.0,42.0
2002-05-04,48.0,51.0,45.0
2002-05-05,48.5,52.0,45.0
2002-05-06,42.0,49.0,35.0
2002-05-07,46.5,56.0,37.0
2002-05-08,51.5,57.0,46.0
2002-05-09,49.5,57.0,42.0
2002-05-10,51.5,61.0,42.0
2002-05-11,54.5,62.0,47.0
2002-05-12,60.0,72.0,48.0
2002-05-13,53.0,59.0,47.0
2002-05-14,52.5,58.0,47.0
2002-05-15,52.0,60.0,44.0
2002-05-16,54.5,62.0,47.0
2002-05-17,54.5,62.0,47.0
2002-05-18,54.0,63.0,45.0
2002-05-19,53.5,60.0,47.0
2002-05-20,54.0,56.0,52.0
2002-05-21,56.0,62.0,50.0
2002-05-22,58.0,64.0,52.0
2002-05-23,56.0,62.0,50.0
2002-05-24,57.0,65.0,49.0
2002-05-25,56.0,59.0,53.0
2002-05-26,55.0,58.0,52.0
2002-05-27,62.0,70.0,54.0
2002-05-28,59.5,64.0,55.0
2002-05-29,59.5,66.0,53.0
2002-05-30,57.5,66.0,49.0
2002-05-31,56.5,65.0,48.0
2002-06-01,58.0,68.0,48.0
2002-06-02,59.5,67.0,52.0
2002-06-03,60.0,67.0,53.0
2002-06-04,59.0,62.0,56.0
2002-06-05,62.0,68.0,56.0
2002-06-06,57.5,63.0,52.0
2002-06-07,54.0,60.0,48.0
2002-06-08,57.0,68.0,46.0
2002-06-09,65.5,78.0,53.0
2002-06-10,62.5,68.0,57.0
2002-06-11,61.0,70.0,52.0
2002-06-12,64.0,74.0,54.0
2002-06-13,70.5,84.0,57.0
2002-06-14,66.5,73.0,60.0
2002-06-15,64.5,71.0,58.0
2002-06-16,59.5,63.0,56.0
2002-06-17,58.0,60.0,56.0
2002-06-18,60.0,66.0,54.0
2002-06-19,60.0,65.0,55.0
2002-06-20,63.0,72.0,54.0
2002-06-21,67.0,79.0,55.0
2002-06-22,67.5,78.0,57.0
2002-06-23,67.0,74.0,60.0
2002-06-24,66.0,72.0,60.0
2002-06-25,69.0,79.0,59.0
2002-06-26,72.5,85.0,60.0
2002-06-27,64.5,71.0,58.0
2002-06-28,57.5,61.0,54.0
2002-06-29,60.5,66.0,55.0
2002-06-30,62.5,69.0,56.0
2002-07-01,61.0,67.0,55.0
2002-07-02,60.0,68.0,52.0
2002-07-03,60.0,64.0,56.0
2002-07-04,55.5,59.0,52.0
2002-07-05,59.0,67.0,51.0
2002-07-06,63.0,73.0,53.0
2002-07-07,65.5,70.0,61.0
2002-07-08,60.5,64.0,57.0
2002-07-09,63.0,72.0,54.0
2002-07-10,70.5,83.0,58.0
2002-07-11,67.5,76.0,59.0
2002-07-12,68.5,78.0,59.0
2002-07-13,67.5,72.0,63.0
2002-07-14,65.0,72.0,58.0
2002-07-15,66.0,75.0,57.0
2002-07-16,68.5,79.0,58.0
2002-07-17,66.5,70.0,63.0
2002-07-18,69.0,75.0,63.0
2002-07-19,67.5,73.0,62.0
2002-07-20,65.5,73.0,58.0
2002-07-21,67.0,75.0,59.0
2002-07-22,70.0,80.0,60.0
2002-07-23,73.0,85.0,61.0
2002-07-24,70.0,79.0,61.0
2002-07-25,69.0,76.0,62.0
2002-07-26,67.5,72.0,63.0
2002-07-27,66.0,73.0,59.0
2002-07-28,65.5,70.0,61.0
2002-07-29,62.0,66.0,58.0
2002-07-30,64.0,71.0,57.0
2002-07-31,62.0,70.0,54.0
2002-08-01,62.5,69.0,56.0
2002-08-02,62.0,69.0,55.0
2002-08-03,62.5,72.0,53.0
2002-08-04,59.5,63.0,56.0
2002-08-05,62.0,68.0,56.0
2002-08-06,62.0,68.0,56.0
2002-08-07,64.5,71.0,58.0
2002-08-08,67.5,77.0,58.0
2002-08-09,70.0,77.0,63.0
2002-08-10,66.0,73.0,59.0
2002-08-11,63.5,72.0,55.0
2002-08-12,65.0,74.0,56.0
2002-08-13,70.0,81.0,59.0
2002-08-14,65.0,71.0,59.0
2002-08-15,64.5,72.0,57.0
2002-08-16,67.5,79.0,56.0
2002-08-17,63.0,72.0,54.0
2002-08-18,65.0,72.0,58.0
2002-08-19,63.0,70.0,56.0
2002-08-20,64.0,70.0,58.0
2002-08-21,63.0,71.0,55.0
2002-08-22,65.5,74.0,57.0
2002-08-23,67.5,77.0,58.0
2002-08-24,67.5,76.0,59.0
2002-08-25,64.0,68.0,60.0
2002-08-26,68.5,76.0,61.0
2002-08-27,67.5,76.0,59.0
2002-08-28,69.5,80.0,59.0
2002-08-29,66.5,74.0,59.0
2002-08-30,67.0,73.0,61.0
2002-08-31,64.0,71.0,57.0
2002-09-01,66.5,73.0,60.0
2002-09-02,60.0,64.0,56.0
2002-09-03,59.0,63.0,55.0
2002-09-04,57.0,65.0,49.0
2002-09-05,60.5,69.0,52.0
2002-09-06,58.5,65.0,52.0
2002-09-07,59.5,66.0,53.0
2002-09-08,57.0,59.0,55.0
2002-09-09,62.0,69.0,55.0
2002-09-10,63.0,73.0,53.0
2002-09-11,61.0,68.0,54.0
2002-09-12,64.5,74.0,55.0
2002-09-13,63.0,72.0,54.0
2002-09-14,64.5,73.0,56.0
2002-09-15,62.0,66.0,58.0
2002-09-16,61.0,64.0,58.0
2002-09-17,59.5,65.0,54.0
2002-09-18,57.5,61.0,54.0
2002-09-19,58.0,63.0,53.0
2002-09-20,54.0,61.0,47.0
2002-09-21,56.5,65.0,48.0
2002-09-22,57.5,66.0,49.0
2002-09-23,57.0,64.0,50.0
2002-09-24,58.0,65.0,51.0
2002-09-25,58.5,66.0,51.0
2002-09-26,59.0,66.0,52.0
2002-09-27,58.0,66.0,50.0
2002-09-28,59.5,68.0,51.0
2002-09-29,56.0,59.0,53.0
2002-09-30,53.0,58.0,48.0
2002-10-01,51.5,59.0,44.0
2002-10-02,53.0,55.0,51.0
2002-10-03,54.5,58.0,51.0
2002-10-04,55.0,57.0,53.0
2002-10-05,54.5,56.0,53.0
2002-10-06,55.5,58.0,53.0
2002-10-07,55.0,56.0,54.0
2002-10-08,55.5,57.0,54.0
2002-10-09,56.0,59.0,53.0
2002-10-10,50.0,55.0,45.0
2002-10-11,47.5,53.0,42.0
2002-10-12,47.5,56.0,39.0
2002-10-13,48.5,56.0,41.0
2002-10-14,50.0,57.0,43.0
2002-10-15,51.5,59.0,44.0
2002-10-16,53.5,61.0,46.0
2002-10-17,54.0,62.0,46.0
2002-10-18,50.5,54.0,47.0
2002-10-19,54.0,56.0,52.0
2002-10-20,56.0,60.0,52.0
2002-10-21,53.5,58.0,49.0
2002-10-22,51.0,56.0,46.0
2002-10-23,47.0,51.0,43.0
2002-10-24,46.5,52.0,41.0
2002-10-25,45.5,49.0,42.0
2002-10-26,48.0,51.0,45.0
2002-10-27,47.5,50.0,45.0
2002-10-28,48.0,51.0,45.0
2002-10-29,47.5,55.0,40.0
2002-10-30,40.5,48.0,33.0
2002-10-31,41.5,47.0,36.0
2002-11-01,41.0,48.0,34.0
2002-11-02,42.0,50.0,34.0
2002-11-03,40.5,47.0,34.0
2002-11-04,42.5,50.0,35.0
2002-11-05,50.0,57.0,43.0
2002-11-06,52.0,53.0,51.0
2002-11-07,52.5,56.0,49.0
2002-11-08,51.5,53.0,50.0
2002-11-09,50.0,51.0,49.0
2002-11-10,49.0,50.0,48.0
2002-11-11,50.5,52.0,49.0
2002-11-12,52.0,55.0,49.0
2002-11-13,50.5,52.0,49.0
2002-11-14,48.5,51.0,46.0
2002-11-15,50.0,52.0,48.0
2002-11-16,51.0,55.0,47.0
2002-11-17,47.5,51.0,44.0
2002-11-18,49.5,51.0,48.0
2002-11-19,51.5,55.0,48.0
2002-11-20,55.0,61.0,49.0
2002-11-21,50.5,54.0,47.0
2002-11-22,51.5,53.0,50.0
2002-11-23,46.0,51.0,41.0
2002-11-24,42.0,48.0,36.0
2002-11-25,39.5,45.0,34.0
2002-11-26,40.5,46.0,35.0
2002-11-27,43.5,50.0,37.0
2002-11-28,43.0,47.0,39.0
2002-11-29,42.5,45.0,40.0
2002-11-30,43.0,46.0,40.0
2002-12-01,43.0,47.0,39.0
2002-12-02,47.0,50.0,44.0
2002-12-03,43.5,45.0,42.0
2002-12-04,45.5,48.0,43.0
2002-12-05,46.5,51.0,42.0
2002-12-06,41.5,45.0,38.0
2002-12-07,40.5,44.0,37.0
2002-12-08,41.0,46.0,36.0
2002-12-09,43.5,49.0,38.0
2002-12-10,47.5,51.0,44.0
2002-12-11,44.0,45.0,43.0
2002-12-12,51.0,57.0,45.0
2002-12-13,48.0,50.0,46.0
2002-12-14,51.0,55.0,47.0
2002-12-15,48.5,51.0,46.0
2002-12-16,45.5,50.0,41.0
2002-12-17,42.5,44.0,41.0
2002-12-18,42.5,45.0,40.0
2002-12-19,44.0,46.0,42.0
2002-12-20,42.0,47.0,37.0
2002-12-21,38.5,44.0,33.0
2002-12-22,42.0,44.0,40.0
2002-12-23,40.0,45.0,35.0
2002-12-24,39.0,42.0,36.0
2002-12-25,45.0,48.0,42.0
2002-12-26,43.0,46.0,40.0
2002-12-27,40.0,43.0,37.0
2002-12-28,38.0,41.0,35.0
2002-12-29,37.0,41.0,33.0
2002-12-30,40.0,43.0,37.0
2002-12-31,39.0,44.0,34.0
2003-01-01,44.0,46.0,42.0
2003-01-02,48.0,52.0,44.0
2003-01-03,49.0,52.0,46.0
2003-01-04,49.5,55.0,44.0
2003-01-05,44.5,49.0,40.0
2003-01-06,42.0,47.0,37.0
2003-01-07,44.5,51.0,38.0
2003-01-08,42.5,47.0,38.0
2003-01-09,41.0,47.0,35.0
2003-01-10,37.5,43.0,32.0
2003-01-11,41.5,49.0,34.0
2003-01-12,45.5,47.0,44.0
2003-01-13,44.0,48.0,40.0
2003-01-14,43.0,47.0,39.0
2003-01-15,40.5,43.0,38.0
2003-01-16,43.5,47.0,40.0
2003-01-17,41.5,46.0,37.0
2003-01-18,38.5,41.0,36.0
2003-01-19,42.5,45.0,40.0
2003-01-20,44.0,48.0,40.0
2003-01-21,43.5,47.0,40.0
2003-01-22,45.0,49.0,41.0
2003-01-23,50.0,53.0,47.0
2003-01-24,48.0,49.0,47.0
2003-01-25,49.0,51.0,47.0
2003-01-26,53.0,58.0,48.0
2003-01-27,47.0,50.0,44.0
2003-01-28,46.0,48.0,44.0
2003-01-29,43.5,45.0,42.0
2003-01-30,46.0,48.0,44.0
2003-01-31,51.0,55.0,47.0
2003-02-01,46.5,48.0,45.0
2003-02-02,44.5,48.0,41.0
2003-02-03,42.0,47.0,37.0
2003-02-04,39.0,45.0,33.0
2003-02-05,39.5,45.0,34.0
2003-02-06,39.5,45.0,34.0
2003-02-07,38.0,40.0,36.0
2003-02-08,39.0,42.0,36.0
2003-02-09,38.5,40.0,37.0
2003-02-10,39.5,43.0,36.0
2003-02-11,39.0,46.0,32.0
2003-02-12,41.5,48.0,35.0
2003-02-13,42.5,49.0,36.0
2003-02-14,47.0,50.0,44.0
2003-02-15,47.0,50.0,44.0
2003-02-16,47.0,50.0,44.0
2003-02-17,45.5,49.0,42.0
2003-02-18,41.5,45.0,38.0
2003-02-19,45.0,46.0,44.0
2003-02-20,44.0,47.0,41.0
2003-02-21,45.0,49.0,41.0
2003-02-22,42.5,48.0,37.0
2003-02-23,40.0,46.0,34.0
2003-02-24,37.0,44.0,30.0
2003-02-25,37.0,44.0,30.0
2003-02-26,41.5,47.0,36.0
2003-02-27,41.0,49.0,33.0
2003-02-28,42.5,47.0,38.0
2003-03-01,41.5,48.0,35.0
2003-03-02,42.5,45.0,40.0
2003-03-03,43.5,51.0,36.0
2003-03-04,44.5,48.0,41.0
2003-03-05,45.5,50.0,41.0
2003-03-06,43.5,50.0,37.0
2003-03-07,37.0,43.0,31.0
2003-03-08,37.0,40.0,34.0
2003-03-09,40.0,46.0,34.0
2003-03-10,51.0,56.0,46.0
2003-03-11,47.0,48.0,46.0
2003-03-12,48.5,53.0,44.0
2003-03-13,52.0,55.0,49.0
2003-03-14,51.5,56.0,47.0
2003-03-15,53.0,59.0,47.0
2003-03-16,49.0,53.0,45.0
2003-03-17,45.5,50.0,41.0
2003-03-18,45.5,48.0,43.0
2003-03-19,46.0,49.0,43.0
2003-03-20,49.5,53.0,46.0
2003-03-21,47.5,51.0,44.0
2003-03-22,49.5,54.0,45.0
2003-03-23,45.0,50.0,40.0
2003-03-24,42.5,50.0,35.0
2003-03-25,46.5,51.0,42.0
2003-03-26,46.5,53.0,40.0
2003-03-27,45.5,50.0,41.0
2003-03-28,48.0,53.0,43.0
2003-03-29,48.5,51.0,46.0
2003-03-30,50.0,52.0,48.0
2003-03-31,46.5,51.0,42.0
2003-04-01,44.0,47.0,41.0
